epoch,action,reward,iou_improvement,loss_reduction,efficiency_penalty
3917,6,-0.030000,0.000000,0.000000,0.030000
3918,0,0.000000,0.000000,0.000000,0.000000
3919,5,-0.025000,0.000000,0.000000,0.025000
3920,5,-0.025000,0.000000,0.000000,0.025000
3921,6,-0.030000,0.000000,0.000000,0.030000
3922,0,0.000000,0.000000,0.000000,0.000000
3923,6,-0.030000,0.000000,0.000000,0.030000
3924,1,-0.005000,0.000000,0.000000,0.005000
3925,5,-0.025000,0.000000,0.000000,0.025000
3926,1,-0.005000,0.000000,0.000000,0.005000
3927,6,-0.030000,0.000000,0.000000,0.030000
3928,4,-0.020000,0.000000,0.000000,0.020000
3929,6,-0.030000,0.000000,0.000000,0.030000
3930,4,-0.020000,0.000000,0.000000,0.020000
3931,6,-0.030000,0.000000,0.000000,0.030000
3932,2,-0.010000,0.000000,0.000000,0.010000
3933,0,0.000000,0.000000,0.000000,0.000000
3934,5,-0.025000,0.000000,0.000000,0.025000
3935,6,-0.030000,0.000000,0.000000,0.030000
3936,1,-0.005000,0.000000,0.000000,0.005000
3937,5,-0.025000,0.000000,0.000000,0.025000
3938,5,-0.025000,0.000000,0.000000,0.025000
3939,2,-0.010000,0.000000,0.000000,0.010000
3940,1,-0.005000,0.000000,0.000000,0.005000
3941,6,-0.030000,0.000000,0.000000,0.030000
3942,5,-0.025000,0.000000,0.000000,0.025000
3943,1,-0.005000,0.000000,0.000000,0.005000
3944,1,-0.005000,0.000000,0.000000,0.005000
3945,4,-0.020000,0.000000,0.000000,0.020000
3946,6,-0.030000,0.000000,0.000000,0.030000
3947,2,-0.010000,0.000000,0.000000,0.010000
3948,3,-0.015000,0.000000,0.000000,0.015000
3949,6,-0.030000,0.000000,0.000000,0.030000
3950,6,-0.030000,0.000000,0.000000,0.030000
3951,3,-0.015000,0.000000,0.000000,0.015000
3952,4,-0.020000,0.000000,0.000000,0.020000
3953,0,0.000000,0.000000,0.000000,0.000000
3954,6,-0.030000,0.000000,0.000000,0.030000
3955,0,0.000000,0.000000,0.000000,0.000000
3956,4,-0.020000,0.000000,0.000000,0.020000
3957,6,-0.030000,0.000000,0.000000,0.030000
3958,4,-0.020000,0.000000,0.000000,0.020000
3959,4,-0.020000,0.000000,0.000000,0.020000
3960,6,-0.030000,0.000000,0.000000,0.030000
3961,1,-0.005000,0.000000,0.000000,0.005000
3962,1,-0.005000,0.000000,0.000000,0.005000
3963,3,-0.015000,0.000000,0.000000,0.015000
3964,5,-0.025000,0.000000,0.000000,0.025000
3965,5,-0.025000,0.000000,0.000000,0.025000
3966,4,-0.020000,0.000000,0.000000,0.020000
3967,0,0.000000,0.000000,0.000000,0.000000
3968,1,-0.005000,0.000000,0.000000,0.005000
3969,4,-0.020000,0.000000,0.000000,0.020000
3970,4,-0.020000,0.000000,0.000000,0.020000
3971,3,-0.015000,0.000000,0.000000,0.015000
3972,2,-0.010000,0.000000,0.000000,0.010000
3973,0,0.000000,0.000000,0.000000,0.000000
3974,5,-0.025000,0.000000,0.000000,0.025000
3975,0,0.000000,0.000000,0.000000,0.000000
3976,6,-0.030000,0.000000,0.000000,0.030000
3977,6,-0.030000,0.000000,0.000000,0.030000
3978,2,-0.010000,0.000000,0.000000,0.010000
3979,3,-0.015000,0.000000,0.000000,0.015000
3980,1,-0.005000,0.000000,0.000000,0.005000
3981,6,-0.030000,0.000000,0.000000,0.030000
3982,2,-0.010000,0.000000,0.000000,0.010000
3983,5,-0.025000,0.000000,0.000000,0.025000
3984,5,-0.025000,0.000000,0.000000,0.025000
3985,3,-0.015000,0.000000,0.000000,0.015000
3986,3,-0.015000,0.000000,0.000000,0.015000
3987,4,-0.020000,0.000000,0.000000,0.020000
3988,4,-0.020000,0.000000,0.000000,0.020000
3989,0,0.000000,0.000000,0.000000,0.000000
3990,3,-0.015000,0.000000,0.000000,0.015000
3991,2,-0.010000,0.000000,0.000000,0.010000
3992,6,-0.030000,0.000000,0.000000,0.030000
3993,3,-0.015000,0.000000,0.000000,0.015000
3994,4,-0.020000,0.000000,0.000000,0.020000
3995,0,0.000000,0.000000,0.000000,0.000000
3996,1,-0.005000,0.000000,0.000000,0.005000
3997,2,-0.010000,0.000000,0.000000,0.010000
3998,2,-0.010000,0.000000,0.000000,0.010000
3999,5,-0.025000,0.000000,0.000000,0.025000
4000,5,-0.025000,0.000000,0.000000,0.025000
4001,4,-0.020000,0.000000,0.000000,0.020000
4002,3,-0.015000,0.000000,0.000000,0.015000
4003,1,-0.005000,0.000000,0.000000,0.005000
4004,3,-0.015000,0.000000,0.000000,0.015000
4005,1,-0.005000,0.000000,0.000000,0.005000
4006,3,-0.015000,0.000000,0.000000,0.015000
4007,6,-0.030000,0.000000,0.000000,0.030000
4008,1,-0.005000,0.000000,0.000000,0.005000
4009,3,-0.015000,0.000000,0.000000,0.015000
4010,4,-0.020000,0.000000,0.000000,0.020000
4011,6,-0.030000,0.000000,0.000000,0.030000
4012,6,-0.030000,0.000000,0.000000,0.030000
4013,6,-0.030000,0.000000,0.000000,0.030000
4014,3,-0.015000,0.000000,0.000000,0.015000
4015,6,-0.030000,0.000000,0.000000,0.030000
4016,4,-0.020000,0.000000,0.000000,0.020000
4017,6,-0.030000,0.000000,0.000000,0.030000
4018,2,-0.010000,0.000000,0.000000,0.010000
4019,6,-0.030000,0.000000,0.000000,0.030000
4020,1,-0.005000,0.000000,0.000000,0.005000
4021,3,-0.015000,0.000000,0.000000,0.015000
4022,6,-0.030000,0.000000,0.000000,0.030000
4023,0,0.000000,0.000000,0.000000,0.000000
4024,4,-0.020000,0.000000,0.000000,0.020000
4025,3,-0.015000,0.000000,0.000000,0.015000
4026,0,0.000000,0.000000,0.000000,0.000000
4027,0,0.000000,0.000000,0.000000,0.000000
4028,5,-0.025000,0.000000,0.000000,0.025000
4029,6,-0.030000,0.000000,0.000000,0.030000
4030,6,-0.030000,0.000000,0.000000,0.030000
4031,4,-0.020000,0.000000,0.000000,0.020000
4032,0,0.000000,0.000000,0.000000,0.000000
4033,4,-0.020000,0.000000,0.000000,0.020000
4034,3,-0.015000,0.000000,0.000000,0.015000
4035,5,-0.025000,0.000000,0.000000,0.025000
4036,5,-0.025000,0.000000,0.000000,0.025000
4037,1,-0.005000,0.000000,0.000000,0.005000
4038,4,-0.020000,0.000000,0.000000,0.020000
4039,5,-0.025000,0.000000,0.000000,0.025000
4040,4,-0.020000,0.000000,0.000000,0.020000
4041,3,-0.015000,0.000000,0.000000,0.015000
4042,6,-0.030000,0.000000,0.000000,0.030000
4043,5,-0.025000,0.000000,0.000000,0.025000
4044,4,-0.020000,0.000000,0.000000,0.020000
4045,0,0.000000,0.000000,0.000000,0.000000
4046,4,-0.020000,0.000000,0.000000,0.020000
4047,6,-0.030000,0.000000,0.000000,0.030000
4048,6,-0.030000,0.000000,0.000000,0.030000
4049,3,-0.015000,0.000000,0.000000,0.015000
4050,3,-0.015000,0.000000,0.000000,0.015000
4051,1,-0.005000,0.000000,0.000000,0.005000
4052,1,-0.005000,0.000000,0.000000,0.005000
4053,5,-0.025000,0.000000,0.000000,0.025000
4054,2,-0.010000,0.000000,0.000000,0.010000
4055,0,0.000000,0.000000,0.000000,0.000000
4056,5,-0.025000,0.000000,0.000000,0.025000
4057,0,0.000000,0.000000,0.000000,0.000000
4058,0,0.000000,0.000000,0.000000,0.000000
4059,5,-0.025000,0.000000,0.000000,0.025000
4060,6,-0.030000,0.000000,0.000000,0.030000
4061,6,-0.030000,0.000000,0.000000,0.030000
4062,3,-0.015000,0.000000,0.000000,0.015000
4063,5,-0.025000,0.000000,0.000000,0.025000
4064,0,0.000000,0.000000,0.000000,0.000000
4065,1,-0.005000,0.000000,0.000000,0.005000
4066,6,-0.030000,0.000000,0.000000,0.030000
4067,0,0.000000,0.000000,0.000000,0.000000
4068,6,-0.030000,0.000000,0.000000,0.030000
4069,5,-0.025000,0.000000,0.000000,0.025000
4070,1,-0.005000,0.000000,0.000000,0.005000
4071,1,-0.005000,0.000000,0.000000,0.005000
4072,0,0.000000,0.000000,0.000000,0.000000
4073,3,-0.015000,0.000000,0.000000,0.015000
4074,2,-0.010000,0.000000,0.000000,0.010000
4075,6,-0.030000,0.000000,0.000000,0.030000
4076,1,-0.005000,0.000000,0.000000,0.005000
4077,2,-0.010000,0.000000,0.000000,0.010000
4078,5,-0.025000,0.000000,0.000000,0.025000
4079,3,-0.015000,0.000000,0.000000,0.015000
4080,1,-0.005000,0.000000,0.000000,0.005000
4081,3,-0.015000,0.000000,0.000000,0.015000
4082,6,-0.030000,0.000000,0.000000,0.030000
4083,5,-0.025000,0.000000,0.000000,0.025000
4084,1,-0.005000,0.000000,0.000000,0.005000
4085,6,-0.030000,0.000000,0.000000,0.030000
4086,6,-0.030000,0.000000,0.000000,0.030000
4087,4,-0.020000,0.000000,0.000000,0.020000
4088,4,-0.020000,0.000000,0.000000,0.020000
4089,1,-0.005000,0.000000,0.000000,0.005000
4090,5,-0.025000,0.000000,0.000000,0.025000
4091,0,0.000000,0.000000,0.000000,0.000000
4092,3,-0.015000,0.000000,0.000000,0.015000
4093,6,-0.030000,0.000000,0.000000,0.030000
4094,1,-0.005000,0.000000,0.000000,0.005000
4095,2,-0.010000,0.000000,0.000000,0.010000
4096,2,-0.010000,0.000000,0.000000,0.010000
4097,4,-0.020000,0.000000,0.000000,0.020000
4098,1,-0.005000,0.000000,0.000000,0.005000
4099,2,-0.010000,0.000000,0.000000,0.010000
4100,5,-0.025000,0.000000,0.000000,0.025000
4101,5,-0.025000,0.000000,0.000000,0.025000
4102,0,0.000000,0.000000,0.000000,0.000000
4103,0,0.000000,0.000000,0.000000,0.000000
4104,1,-0.005000,0.000000,0.000000,0.005000
4105,0,0.000000,0.000000,0.000000,0.000000
4106,5,-0.025000,0.000000,0.000000,0.025000
4107,3,-0.015000,0.000000,0.000000,0.015000
4108,2,-0.010000,0.000000,0.000000,0.010000
4109,1,-0.005000,0.000000,0.000000,0.005000
4110,3,-0.015000,0.000000,0.000000,0.015000
4111,0,0.000000,0.000000,0.000000,0.000000
4112,2,-0.010000,0.000000,0.000000,0.010000
4113,1,-0.005000,0.000000,0.000000,0.005000
4114,5,-0.025000,0.000000,0.000000,0.025000
4115,5,-0.025000,0.000000,0.000000,0.025000
4116,0,0.000000,0.000000,0.000000,0.000000
4117,0,0.000000,0.000000,0.000000,0.000000
4118,5,-0.025000,0.000000,0.000000,0.025000
4119,1,-0.005000,0.000000,0.000000,0.005000
4120,4,-0.020000,0.000000,0.000000,0.020000
4121,2,-0.010000,0.000000,0.000000,0.010000
4122,4,-0.020000,0.000000,0.000000,0.020000
4123,3,-0.015000,0.000000,0.000000,0.015000
4124,0,0.000000,0.000000,0.000000,0.000000
4125,3,-0.015000,0.000000,0.000000,0.015000
4126,6,-0.030000,0.000000,0.000000,0.030000
4127,4,-0.020000,0.000000,0.000000,0.020000
4128,4,-0.020000,0.000000,0.000000,0.020000
4129,6,-0.030000,0.000000,0.000000,0.030000
4130,1,-0.005000,0.000000,0.000000,0.005000
4131,5,-0.025000,0.000000,0.000000,0.025000
4132,4,-0.020000,0.000000,0.000000,0.020000
4133,1,-0.005000,0.000000,0.000000,0.005000
4134,6,-0.030000,0.000000,0.000000,0.030000
4135,1,-0.005000,0.000000,0.000000,0.005000
4136,5,-0.025000,0.000000,0.000000,0.025000
4137,1,-0.005000,0.000000,0.000000,0.005000
4138,4,-0.020000,0.000000,0.000000,0.020000
4139,0,0.000000,0.000000,0.000000,0.000000
4140,1,-0.005000,0.000000,0.000000,0.005000
4141,2,-0.010000,0.000000,0.000000,0.010000
4142,1,-0.005000,0.000000,0.000000,0.005000
4143,6,-0.030000,0.000000,0.000000,0.030000
4144,6,-0.030000,0.000000,0.000000,0.030000
4145,4,-0.020000,0.000000,0.000000,0.020000
4146,2,-0.010000,0.000000,0.000000,0.010000
4147,3,-0.015000,0.000000,0.000000,0.015000
4148,4,-0.020000,0.000000,0.000000,0.020000
4149,0,0.000000,0.000000,0.000000,0.000000
4150,1,-0.005000,0.000000,0.000000,0.005000
4151,4,-0.020000,0.000000,0.000000,0.020000
4152,3,-0.015000,0.000000,0.000000,0.015000
4153,4,-0.020000,0.000000,0.000000,0.020000
4154,6,-0.030000,0.000000,0.000000,0.030000
4155,4,-0.020000,0.000000,0.000000,0.020000
4156,0,0.000000,0.000000,0.000000,0.000000
4157,3,-0.015000,0.000000,0.000000,0.015000
4158,5,-0.025000,0.000000,0.000000,0.025000
4159,1,-0.005000,0.000000,0.000000,0.005000
4160,2,-0.010000,0.000000,0.000000,0.010000
4161,3,-0.015000,0.000000,0.000000,0.015000
4162,0,0.000000,0.000000,0.000000,0.000000
4163,5,-0.025000,0.000000,0.000000,0.025000
4164,0,0.000000,0.000000,0.000000,0.000000
4165,1,-0.005000,0.000000,0.000000,0.005000
4166,2,-0.010000,0.000000,0.000000,0.010000
4167,3,-0.015000,0.000000,0.000000,0.015000
4168,4,-0.020000,0.000000,0.000000,0.020000
4169,2,-0.010000,0.000000,0.000000,0.010000
4170,2,-0.010000,0.000000,0.000000,0.010000
4171,3,-0.015000,0.000000,0.000000,0.015000
4172,5,-0.025000,0.000000,0.000000,0.025000
4173,6,-0.030000,0.000000,0.000000,0.030000
4174,1,-0.005000,0.000000,0.000000,0.005000
4175,6,-0.030000,0.000000,0.000000,0.030000
4176,5,-0.025000,0.000000,0.000000,0.025000
4177,2,-0.010000,0.000000,0.000000,0.010000
4178,6,-0.030000,0.000000,0.000000,0.030000
4179,5,-0.025000,0.000000,0.000000,0.025000
4180,0,0.000000,0.000000,0.000000,0.000000
4181,2,-0.010000,0.000000,0.000000,0.010000
4182,5,-0.025000,0.000000,0.000000,0.025000
4183,2,-0.010000,0.000000,0.000000,0.010000
4184,4,-0.020000,0.000000,0.000000,0.020000
4185,3,-0.015000,0.000000,0.000000,0.015000
4186,1,-0.005000,0.000000,0.000000,0.005000
4187,0,0.000000,0.000000,0.000000,0.000000
4188,5,-0.025000,0.000000,0.000000,0.025000
4189,0,0.000000,0.000000,0.000000,0.000000
4190,1,-0.005000,0.000000,0.000000,0.005000
4191,0,0.000000,0.000000,0.000000,0.000000
4192,6,-0.030000,0.000000,0.000000,0.030000
4193,4,-0.020000,0.000000,0.000000,0.020000
4194,3,-0.015000,0.000000,0.000000,0.015000
4195,2,-0.010000,0.000000,0.000000,0.010000
4196,4,-0.020000,0.000000,0.000000,0.020000
4197,5,-0.025000,0.000000,0.000000,0.025000
4198,2,-0.010000,0.000000,0.000000,0.010000
4199,0,0.000000,0.000000,0.000000,0.000000
4200,3,-0.015000,0.000000,0.000000,0.015000
4201,4,-0.020000,0.000000,0.000000,0.020000
4202,4,-0.020000,0.000000,0.000000,0.020000
4203,6,-0.030000,0.000000,0.000000,0.030000
4204,1,-0.005000,0.000000,0.000000,0.005000
4205,6,-0.030000,0.000000,0.000000,0.030000
4206,3,-0.015000,0.000000,0.000000,0.015000
4207,5,-0.025000,0.000000,0.000000,0.025000
4208,3,-0.015000,0.000000,0.000000,0.015000
4209,3,-0.015000,0.000000,0.000000,0.015000
4210,3,-0.015000,0.000000,0.000000,0.015000
4211,4,-0.020000,0.000000,0.000000,0.020000
4212,3,-0.015000,0.000000,0.000000,0.015000
4213,3,-0.015000,0.000000,0.000000,0.015000
4214,3,-0.015000,0.000000,0.000000,0.015000
4215,4,-0.020000,0.000000,0.000000,0.020000
4216,6,-0.030000,0.000000,0.000000,0.030000
4217,6,-0.030000,0.000000,0.000000,0.030000
4218,6,-0.030000,0.000000,0.000000,0.030000
4219,5,-0.025000,0.000000,0.000000,0.025000
4220,0,0.000000,0.000000,0.000000,0.000000
4221,2,-0.010000,0.000000,0.000000,0.010000
4222,5,-0.025000,0.000000,0.000000,0.025000
4223,0,0.000000,0.000000,0.000000,0.000000
4224,6,-0.030000,0.000000,0.000000,0.030000
4225,1,-0.005000,0.000000,0.000000,0.005000
4226,2,-0.010000,0.000000,0.000000,0.010000
4227,1,-0.005000,0.000000,0.000000,0.005000
4228,2,-0.010000,0.000000,0.000000,0.010000
4229,1,-0.005000,0.000000,0.000000,0.005000
4230,2,-0.010000,0.000000,0.000000,0.010000
4231,1,-0.005000,0.000000,0.000000,0.005000
4232,3,-0.015000,0.000000,0.000000,0.015000
4233,5,-0.025000,0.000000,0.000000,0.025000
4234,6,-0.030000,0.000000,0.000000,0.030000
4235,3,-0.015000,0.000000,0.000000,0.015000
4236,4,-0.020000,0.000000,0.000000,0.020000
4237,1,-0.005000,0.000000,0.000000,0.005000
4238,3,-0.015000,0.000000,0.000000,0.015000
4239,2,-0.010000,0.000000,0.000000,0.010000
4240,1,-0.005000,0.000000,0.000000,0.005000
4241,6,-0.030000,0.000000,0.000000,0.030000
4242,5,-0.025000,0.000000,0.000000,0.025000
4243,3,-0.015000,0.000000,0.000000,0.015000
4244,4,-0.020000,0.000000,0.000000,0.020000
4245,4,-0.020000,0.000000,0.000000,0.020000
4246,5,-0.025000,0.000000,0.000000,0.025000
4247,5,-0.025000,0.000000,0.000000,0.025000
4248,3,-0.015000,0.000000,0.000000,0.015000
4249,6,-0.030000,0.000000,0.000000,0.030000
4250,6,-0.030000,0.000000,0.000000,0.030000
4251,1,-0.005000,0.000000,0.000000,0.005000
4252,3,-0.015000,0.000000,0.000000,0.015000
4253,1,-0.005000,0.000000,0.000000,0.005000
4254,0,0.000000,0.000000,0.000000,0.000000
4255,5,-0.025000,0.000000,0.000000,0.025000
4256,0,0.000000,0.000000,0.000000,0.000000
4257,2,-0.010000,0.000000,0.000000,0.010000
4258,1,-0.005000,0.000000,0.000000,0.005000
4259,2,-0.010000,0.000000,0.000000,0.010000
4260,5,-0.025000,0.000000,0.000000,0.025000
4261,6,-0.030000,0.000000,0.000000,0.030000
4262,2,-0.010000,0.000000,0.000000,0.010000
4263,0,0.000000,0.000000,0.000000,0.000000
4264,4,-0.020000,0.000000,0.000000,0.020000
4265,1,-0.005000,0.000000,0.000000,0.005000
4266,5,-0.025000,0.000000,0.000000,0.025000
4267,4,-0.020000,0.000000,0.000000,0.020000
4268,5,-0.025000,0.000000,0.000000,0.025000
4269,6,-0.030000,0.000000,0.000000,0.030000
4270,1,-0.005000,0.000000,0.000000,0.005000
4271,4,-0.020000,0.000000,0.000000,0.020000
4272,5,-0.025000,0.000000,0.000000,0.025000
4273,1,-0.005000,0.000000,0.000000,0.005000
4274,3,-0.015000,0.000000,0.000000,0.015000
4275,5,-0.025000,0.000000,0.000000,0.025000
4276,1,-0.005000,0.000000,0.000000,0.005000
4277,2,-0.010000,0.000000,0.000000,0.010000
4278,1,-0.005000,0.000000,0.000000,0.005000
4279,1,-0.005000,0.000000,0.000000,0.005000
4280,1,-0.005000,0.000000,0.000000,0.005000
4281,3,-0.015000,0.000000,0.000000,0.015000
4282,6,-0.030000,0.000000,0.000000,0.030000
4283,4,-0.020000,0.000000,0.000000,0.020000
4284,0,0.000000,0.000000,0.000000,0.000000
4285,6,-0.030000,0.000000,0.000000,0.030000
4286,6,-0.030000,0.000000,0.000000,0.030000
4287,5,-0.025000,0.000000,0.000000,0.025000
4288,0,0.000000,0.000000,0.000000,0.000000
4289,1,-0.005000,0.000000,0.000000,0.005000
4290,3,-0.015000,0.000000,0.000000,0.015000
4291,0,0.000000,0.000000,0.000000,0.000000
4292,1,-0.005000,0.000000,0.000000,0.005000
4293,0,0.000000,0.000000,0.000000,0.000000
4294,0,0.000000,0.000000,0.000000,0.000000
4295,1,-0.005000,0.000000,0.000000,0.005000
4296,5,-0.025000,0.000000,0.000000,0.025000
4297,2,-0.010000,0.000000,0.000000,0.010000
4298,4,-0.020000,0.000000,0.000000,0.020000
4299,0,0.000000,0.000000,0.000000,0.000000
4300,0,0.000000,0.000000,0.000000,0.000000
4301,1,-0.005000,0.000000,0.000000,0.005000
4302,5,-0.025000,0.000000,0.000000,0.025000
4303,1,-0.005000,0.000000,0.000000,0.005000
4304,0,0.000000,0.000000,0.000000,0.000000
4305,0,0.000000,0.000000,0.000000,0.000000
4306,5,-0.025000,0.000000,0.000000,0.025000
4307,4,-0.020000,0.000000,0.000000,0.020000
4308,1,-0.005000,0.000000,0.000000,0.005000
4309,6,-0.030000,0.000000,0.000000,0.030000
4310,3,-0.015000,0.000000,0.000000,0.015000
4311,0,0.000000,0.000000,0.000000,0.000000
4312,5,-0.025000,0.000000,0.000000,0.025000
4313,1,-0.005000,0.000000,0.000000,0.005000
4314,6,-0.030000,0.000000,0.000000,0.030000
4315,1,-0.005000,0.000000,0.000000,0.005000
4316,6,-0.030000,0.000000,0.000000,0.030000
4317,1,-0.005000,0.000000,0.000000,0.005000
4318,2,-0.010000,0.000000,0.000000,0.010000
4319,2,-0.010000,0.000000,0.000000,0.010000
4320,1,-0.005000,0.000000,0.000000,0.005000
4321,0,0.000000,0.000000,0.000000,0.000000
4322,6,-0.030000,0.000000,0.000000,0.030000
4323,6,-0.030000,0.000000,0.000000,0.030000
4324,4,-0.020000,0.000000,0.000000,0.020000
4325,1,-0.005000,0.000000,0.000000,0.005000
4326,0,0.000000,0.000000,0.000000,0.000000
4327,3,-0.015000,0.000000,0.000000,0.015000
4328,5,-0.025000,0.000000,0.000000,0.025000
4329,3,-0.015000,0.000000,0.000000,0.015000
4330,2,-0.010000,0.000000,0.000000,0.010000
4331,2,-0.010000,0.000000,0.000000,0.010000
4332,3,-0.015000,0.000000,0.000000,0.015000
4333,6,-0.030000,0.000000,0.000000,0.030000
4334,4,-0.020000,0.000000,0.000000,0.020000
4335,0,0.000000,0.000000,0.000000,0.000000
4336,3,-0.015000,0.000000,0.000000,0.015000
4337,6,-0.030000,0.000000,0.000000,0.030000
4338,3,-0.015000,0.000000,0.000000,0.015000
4339,0,0.000000,0.000000,0.000000,0.000000
4340,6,-0.030000,0.000000,0.000000,0.030000
4341,2,-0.010000,0.000000,0.000000,0.010000
4342,4,-0.020000,0.000000,0.000000,0.020000
4343,2,-0.010000,0.000000,0.000000,0.010000
4344,2,-0.010000,0.000000,0.000000,0.010000
4345,0,0.000000,0.000000,0.000000,0.000000
4346,1,-0.005000,0.000000,0.000000,0.005000
4347,0,0.000000,0.000000,0.000000,0.000000
4348,0,0.000000,0.000000,0.000000,0.000000
4349,3,-0.015000,0.000000,0.000000,0.015000
4350,3,-0.015000,0.000000,0.000000,0.015000
4351,6,-0.030000,0.000000,0.000000,0.030000
4352,3,-0.015000,0.000000,0.000000,0.015000
4353,2,-0.010000,0.000000,0.000000,0.010000
4354,5,-0.025000,0.000000,0.000000,0.025000
4355,0,0.000000,0.000000,0.000000,0.000000
4356,4,-0.020000,0.000000,0.000000,0.020000
4357,6,-0.030000,0.000000,0.000000,0.030000
4358,0,0.000000,0.000000,0.000000,0.000000
4359,0,0.000000,0.000000,0.000000,0.000000
4360,6,-0.030000,0.000000,0.000000,0.030000
4361,6,-0.030000,0.000000,0.000000,0.030000
4362,2,-0.010000,0.000000,0.000000,0.010000
4363,1,-0.005000,0.000000,0.000000,0.005000
4364,2,-0.010000,0.000000,0.000000,0.010000
4365,6,-0.030000,0.000000,0.000000,0.030000
4366,2,-0.010000,0.000000,0.000000,0.010000
4367,0,0.000000,0.000000,0.000000,0.000000
4368,5,-0.025000,0.000000,0.000000,0.025000
4369,5,-0.025000,0.000000,0.000000,0.025000
4370,2,-0.010000,0.000000,0.000000,0.010000
4371,0,0.000000,0.000000,0.000000,0.000000
4372,1,-0.005000,0.000000,0.000000,0.005000
4373,5,-0.025000,0.000000,0.000000,0.025000
4374,3,-0.015000,0.000000,0.000000,0.015000
4375,3,-0.015000,0.000000,0.000000,0.015000
4376,5,-0.025000,0.000000,0.000000,0.025000
4377,5,-0.025000,0.000000,0.000000,0.025000
4378,5,-0.025000,0.000000,0.000000,0.025000
4379,5,-0.025000,0.000000,0.000000,0.025000
4380,2,-0.010000,0.000000,0.000000,0.010000
4381,2,-0.010000,0.000000,0.000000,0.010000
4382,2,-0.010000,0.000000,0.000000,0.010000
4383,2,-0.010000,0.000000,0.000000,0.010000
4384,0,0.000000,0.000000,0.000000,0.000000
4385,6,-0.030000,0.000000,0.000000,0.030000
4386,2,-0.010000,0.000000,0.000000,0.010000
4387,3,-0.015000,0.000000,0.000000,0.015000
4388,6,-0.030000,0.000000,0.000000,0.030000
4389,6,-0.030000,0.000000,0.000000,0.030000
4390,6,-0.030000,0.000000,0.000000,0.030000
4391,2,-0.010000,0.000000,0.000000,0.010000
4392,1,-0.005000,0.000000,0.000000,0.005000
4393,5,-0.025000,0.000000,0.000000,0.025000
4394,0,0.000000,0.000000,0.000000,0.000000
4395,5,-0.025000,0.000000,0.000000,0.025000
4396,4,-0.020000,0.000000,0.000000,0.020000
4397,0,0.000000,0.000000,0.000000,0.000000
4398,3,-0.015000,0.000000,0.000000,0.015000
4399,1,-0.005000,0.000000,0.000000,0.005000
4400,3,-0.015000,0.000000,0.000000,0.015000
4401,4,-0.020000,0.000000,0.000000,0.020000
4402,3,-0.015000,0.000000,0.000000,0.015000
4403,3,-0.015000,0.000000,0.000000,0.015000
4404,0,0.000000,0.000000,0.000000,0.000000
4405,6,-0.030000,0.000000,0.000000,0.030000
4406,1,-0.005000,0.000000,0.000000,0.005000
4407,1,-0.005000,0.000000,0.000000,0.005000
4408,4,-0.020000,0.000000,0.000000,0.020000
4409,3,-0.015000,0.000000,0.000000,0.015000
4410,2,-0.010000,0.000000,0.000000,0.010000
4411,3,-0.015000,0.000000,0.000000,0.015000
4412,5,-0.025000,0.000000,0.000000,0.025000
4413,4,-0.020000,0.000000,0.000000,0.020000
4414,2,-0.010000,0.000000,0.000000,0.010000
4415,0,0.000000,0.000000,0.000000,0.000000
4416,6,-0.030000,0.000000,0.000000,0.030000
4417,1,-0.005000,0.000000,0.000000,0.005000
4418,2,-0.010000,0.000000,0.000000,0.010000
4419,6,-0.030000,0.000000,0.000000,0.030000
4420,3,-0.015000,0.000000,0.000000,0.015000
4421,4,-0.020000,0.000000,0.000000,0.020000
4422,4,-0.020000,0.000000,0.000000,0.020000
4423,1,-0.005000,0.000000,0.000000,0.005000
4424,0,0.000000,0.000000,0.000000,0.000000
4425,4,-0.020000,0.000000,0.000000,0.020000
4426,3,-0.015000,0.000000,0.000000,0.015000
4427,2,-0.010000,0.000000,0.000000,0.010000
4428,1,-0.005000,0.000000,0.000000,0.005000
4429,3,-0.015000,0.000000,0.000000,0.015000
4430,0,0.000000,0.000000,0.000000,0.000000
4431,5,-0.025000,0.000000,0.000000,0.025000
4432,3,-0.015000,0.000000,0.000000,0.015000
4433,6,-0.030000,0.000000,0.000000,0.030000
4434,3,-0.015000,0.000000,0.000000,0.015000
4435,6,-0.030000,0.000000,0.000000,0.030000
4436,4,-0.020000,0.000000,0.000000,0.020000
4437,1,-0.005000,0.000000,0.000000,0.005000
4438,1,-0.005000,0.000000,0.000000,0.005000
4439,4,-0.020000,0.000000,0.000000,0.020000
4440,5,-0.025000,0.000000,0.000000,0.025000
4441,3,-0.015000,0.000000,0.000000,0.015000
4442,2,-0.010000,0.000000,0.000000,0.010000
4443,3,-0.015000,0.000000,0.000000,0.015000
4444,1,-0.005000,0.000000,0.000000,0.005000
4445,0,0.000000,0.000000,0.000000,0.000000
4446,0,0.000000,0.000000,0.000000,0.000000
4447,3,-0.015000,0.000000,0.000000,0.015000
4448,4,-0.020000,0.000000,0.000000,0.020000
4449,4,-0.020000,0.000000,0.000000,0.020000
4450,4,-0.020000,0.000000,0.000000,0.020000
4451,4,-0.020000,0.000000,0.000000,0.020000
4452,3,-0.015000,0.000000,0.000000,0.015000
4453,0,0.000000,0.000000,0.000000,0.000000
4454,3,-0.015000,0.000000,0.000000,0.015000
4455,1,-0.005000,0.000000,0.000000,0.005000
4456,5,-0.025000,0.000000,0.000000,0.025000
